,seller_id,zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
453,adcf50477d6a1f5d91bb9d54c4903cb5,35530,claudio,MG,-20.43773362250285,-44.75914024487753,claudio,MG
454,8476243f92442881ddd5b578975cf115,93700,campo bom,RS,-29.681001176488756,-51.07531051934418,campo bom,RS
455,f2336e113377dd21c744d9c4fc8293a9,3659,sao paulo,SP,-23.52287030474924,-46.51178079378496,sao paulo,SP
456,f25e239052084705e17a982bc600ab2a,1123,sao paulo,SP,-23.529307180131543,-46.63490526351788,sao paulo,SP
457,714b9a1332840f257b49f476bea4e341,15910,monte alto,SP,-21.255170217894637,-48.48570186533153,monte alto,SP
458,89d9a386b0b6e5fc8403071b03f7206a,3103,sao paulo,SP,-23.55428750346245,-46.61269297446478,sao paulo,SP
459,bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP,-21.135783490049025,-47.7667825048123,ribeirao preto,SP
460,f326006815956455b2859abd58fe7e39,15601,fernandopolis,SP,-20.29811259961654,-50.25331663457617,fernandopolis,SP
461,bac692d6c0ed08467878018e6cc9c26c,89041,blumenau,SC,-26.91141069525076,-49.11143612738765,blumenau,SC
462,6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP,-22.217405964096468,-49.95110711067839,marilia,SP
463,a90a5da8b09e44264a177c0374a5ac87,84010,ponta grossa,PR,-25.090806929770974,-50.15864960866176,ponta grossa,PR
464,ea6b12bf9ffe2bac34602ec631d97a47,7093,guarulhos,SP,-23.46034695920133,-46.54093519386578,guarulhos,SP
465,dc64d75cc406bb0697be983831430e60,31560,belo horizonte,MG,-19.841515899532546,-43.97289771550586,belo horizonte,MG
466,fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,pedreira,SP,-22.73824150585765,-46.8958585777586,pedreira,SP
467,d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR,-23.552512530494816,-51.46349357996916,apucarana,PR
468,67e43d802fde8cfd3f9580124f8167d1,7062,guarulhos,SP,-23.464698537884477,-46.54732435567544,guarulhos,SP
469,f18112da765e0971ca5d510dec322bdd,88351,brusque,SC,-27.082320621703506,-48.93028666250217,brusque,SC
470,259f7b5e6e482c230e5bfaa670b6bb8f,8550,poa,SP,-23.522975748542905,-46.33702048557326,poá,SP
471,dd7ddc04e1b6c2c614352b383efe2d36,3471,sao paulo,SP,-23.56625832001269,-46.51841724632121,sao paulo,SP
472,f457c46070d02cadd8a68551231220dd,87047,maringa,PR,-23.41000679702781,-51.88262571961486,maringa,PR
473,1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP
474,2b1a40c1daabc6ca280c4b815c101841,35500,divinopolis,MG,-20.146615317146374,-44.892591683425806,divinopolis,MG
475,26b482dccfa29bd2e40703ba45523702,13450,santa barbara d´oeste,SP,-22.760477687572443,-47.41281121951772,santa bárbara d'oeste,SP
476,f356c348fbc8df6a882823e21f5ce8b7,92025,canoas,RS,-29.92327422093021,-51.16155342258625,canoas,RS
477,2ba91c7ad80ff88b23b7db823b43c233,13310,itu,SP,-23.27791979536116,-47.29777730942436,itu,SP
478,3d0cd21d41671c46f82cd11176bf7277,89217,joinville,SC,-26.285093458703344,-48.87010250956512,joinville,SC
479,d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP,-22.9294881423121,-47.56826980444118,mombuca,SP
480,f7ba60f8c3f99e7ee4042fdef03b70c4,9628,sao bernardo do campo,SP,-23.66148702746846,-46.56416174311855,sao bernardo do campo,SP
481,0ee4fb99ac55ffbbc98795aa01b7f8fa,6539,santana de parnaiba,SP,-23.467741734270515,-46.87766497864536,santana de parnaiba,SP
482,c5f7e746b7e6d07def6c0dae9903279b,81350,curitiba,PR,-25.508669747227305,-49.33026677895873,curitiba,PR
483,2d20f1cd18725c91147da0791d498022,86040,londrina,PR,-23.33472238190318,-51.14522312378098,londrina,PR
484,002100f778ceb8431b7a1020ff7ab48f,14405,franca,SP,-20.506793628480604,-47.40773763671002,franca,SP
485,70f84699be677ec988d1fa824aef7d90,35700,sete lagoas,MG,-19.46361254830593,-44.24441403023008,sete lagoas,MG
486,5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG,-21.11244619821393,-45.83234349689595,campo do meio,MG
487,36f98ad67cc981f50ce8aed093d5783c,85904,toledo,PR,-24.709844492474502,-53.75003279931422,toledo,PR
488,70ee69419916dc13e3aed619061f996c,8780,mogi das cruzes,SP,-23.5214492199589,-46.17673150042012,mogi das cruzes,SP
489,6eb94e1466490d327a09abf8f3552a50,13219,jundiai,SP,-23.187084388467,-46.8516474016882,jundiai,SP
490,8ff1a9df749e454105c55cda13e79143,17509,marilia,SP,-22.21755985747781,-49.93997427233191,marilia,SP
491,c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,CE,-3.780360995008341,-38.54431954524207,fortaleza,CE
492,5236605f4d4b0b3e4df85b850393fca0,3311,sao paulo,SP,-23.540988782128203,-46.56475255635056,são paulo,SP
493,45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,SP,-22.47209221623169,-47.459789454545096,cordeiropolis,SP
494,5bc237df65098fe211bb4818f4d26d78,38410,uberlandia,MG,-18.952782820705167,-48.22771100805008,uberlandia,MG
495,6a38087bc8ad4f89ff453561005f6dea,75123,anapolis,GO,-16.33674884233032,-48.95262089320569,anapolis,GO
496,4e5725ba188db8252977a4f0227bd462,14092,ribeirao preto,SP,-21.174925033585303,-47.7686162776848,ribeirao preto,SP
497,e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,SP,-20.83841198142741,-49.38082796951136,sao jose do rio preto,SP
498,eebb3372362aa9a46975164bed19a7e7,4578,sao paulo,SP,-23.606158440567068,-46.69703876815752,são paulo,SP
499,2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,RS,-30.04023920511851,-51.16414789716661,porto alegre,RS
500,f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ,-22.886098638900197,-43.3108898963299,rio de janeiro,RJ
501,e5a38146df062edaf55c38afa99e42dc,1233,sao paulo,SP,-23.540299470713855,-46.66278360519932,sao paulo,SP
502,80cfd480be3eb6d6267139f5cb793555,8223,sao paulo,SP,-23.523367358589653,-46.46705568665242,sao paulo,SP
503,62c50c1af4dfdc4149d25c5222043d39,4782,sao paulo,SP,-23.693985995008337,-46.70188324132953,sao paulo,SP
504,4de6e4ba574aa9dfdc824bc44dc47fdd,83402,colombo,PR,-25.34347077721826,-49.227809047574894,colombo,PR
505,6548c2550b6e2d8f18053216e1c7b6f3,9920,diadema,SP,-23.68008452677597,-46.62410537301638,diadema,SP
506,f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,SP,-22.726257875353635,-47.63781138952056,piracicaba,SP
507,7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ,-22.90970975575626,-43.17132226977895,rio de janeiro,RJ
508,6481e96574816ead57975da2c0f6d80d,18072,sorocaba,SP,-23.42932935268456,-47.50644636159242,sorocaba,SP
509,e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d oeste,SP,-22.75967282783305,-47.364736674563375,santa barbara d'oeste,SP
510,13e85aac53340018b40c2af68001b7e0,13920,pedreira,SP,-22.73824150585765,-46.8958585777586,pedreira,SP
511,b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,PR,-23.387311444268136,-51.44520034138108,arapongas,PR
512,48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP,-22.498182754371285,-44.12361371579433,volta redonda,RJ
513,f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,SP,-21.858555070695942,-47.48403458197557,porto ferreira,SP
514,8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC,-26.89920664224707,-49.08352347071387,blumenau,SC
515,c76d418370990614e89e956c7a7567d9,6787,taboao da serra,SP,-23.62704363918865,-46.79980025520799,taboao da serra,SP
516,ceb7b4fb9401cd378de7886317ad1b47,22790,04482255,RJ,-23.01133469499096,-43.45025641534424,rio de janeiro,RJ
517,ea846a0e7ad98a741783e886d89dfa44,16072,aracatuba,SP,-21.204108401787465,-50.45286394468003,aracatuba,SP
518,2c54051840f19eca309a5423cf22df36,81830,curitiba,PR,-25.507716226437072,-49.2659152738391,curitiba,PR
519,ee27a8f15b1dded4d213a468ba4eb391,74210,goiania,GO,-16.693725048085238,-49.277800778857326,goiania,GO
520,69b5eaa096c3f9d1e5c398c597f567d6,16200,birigui,SP,-21.301705697260985,-50.33198634467411,birigui,SP
521,5b92bfa4120daa27c574daa2e386c693,18070,sorocaba,SP,-23.47779747737896,-47.48145219317328,sorocaba,SP
522,1554a68530182680ad5c8b042c3ab563,37580,monte siao,MG,-22.42880507067007,-46.569550269431765,monte siao,MG
523,fc38b5dceee1a730fad8853453437fbd,13073,campinas,SP,-22.88093166586252,-47.068424969313,campinas,SP
524,152ee17e4c8aaf53dac99f3462e4999b,89248,garuva,SC,-26.02136726871851,-48.851805442616914,garuva,SC
525,fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG,-16.564400117713785,-45.98198595939098,bonfinopolis de minas,MG
526,04aa0a1c5ce6b222003403a3e11c3cc0,13150,cosmopolis,SP,-22.630409321010436,-47.20184824565054,cosmopolis,SP
527,ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP,-21.174925033585303,-47.7686162776848,ribeirao preto,SP
528,1e47defeeadeca0e9a18fa5a9311e735,15800,catanduva,SP,-21.1419615015292,-48.97287469954993,catanduva,SP
529,a7b7354cc588f7566a848bcbb1ce3d96,1215,sao paulo,SP,-23.537982300854097,-46.64927618235323,são paulo,SP
530,ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ,-22.827869999999997,-43.01969625000001,sao goncalo,RJ
531,a7dc4098e4da6e41b426269d12ae7e91,4386,sao paulo,SP,-23.661877777684808,-46.65707556272721,sao paulo,SP
532,918717417d88a9f9ae9735567e6c7682,5547,sao paulo,SP,-23.59582246486437,-46.77691311261302,são paulo,SP
533,26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ,-22.84727502827443,-43.27388796588767,rio de janeiro,RJ
534,cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,MG,-21.799403368591747,-46.50732673145176,pocos de caldas,MG
535,7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ,-22.80395133423044,-42.96490045553483,sao goncalo,RJ
536,f19516b9ff26bfeb091b30108db4ddbd,13160,artur nogueira,SP,-22.559120480675748,-47.16516839542564,artur nogueira,SP
537,ed8cb7b190ceb6067227478e48cf8dde,11015,santos,SP,-23.959748294477464,-46.31359166374292,santos,SP
538,97e50a621f8e801f4baf69e08687c192,4209,sao paulo,SP,-23.581842935887803,-46.60117984194124,sao paulo,SP
539,562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG,-19.97007559893824,-43.97959527560735,belo horizonte,MG
540,a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,santana de parnaiba,SP,-23.466737282854947,-46.90460432628395,santana de parnaiba,SP
541,97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ,-22.92931946221692,-43.23596118471042,rio de janeiro,RJ
542,07017df32dc5f2f1d2801e579548d620,58030,joao pessoa,PB,-7.115545623925199,-34.8557625,joao pessoa,PB
543,52092ddbd3a58c450a4459bf051b2287,17300,dois corregos,SP,-22.371028644611588,-48.38528974062769,dois corregos,SP
544,1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,SC,-26.417275647222727,-48.756934054286376,araquari,SC
545,f1198c871e0171278b63f40d112caeec,1220,sao paulo,SP,-23.542757999999992,-46.64547398167813,sao paulo,SP
546,87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,-30.00731246906908,-51.19422244408211,porto alegre,RS
547,a0e19590a0923cdd0614ea9427713ced,83075,sao jose dos pinhais,PR,-25.52257554902293,-49.09714820041269,sao jose dos pinhais,PR
548,289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,SP,-19.81011863229108,-43.98472732006267,belo horizonte,MG
549,11305281b50fff20ae8bb473f8e11876,36500,uba,MG,-21.12574332854103,-42.92260482854105,uba,MG
550,723a46b89fd5c3ed78ccdf039e33ac63,93310,"novo hamburgo, rio grande do sul, brasil",RS,-29.681469082819493,-51.13042979447871,novo hamburgo,RS
551,d9b00a97818674c7f8d8b1ef0e689679,84035,ponta grossa,PR,-25.11134715283512,-50.14605173867332,ponta grossa,PR
552,9d681c7e12db302cb261e721040dde65,80330,curitiba,PR,-25.472734941716197,-49.30563836747645,curitiba,PR
553,c7bb64409aa480bb7d0335faaaf3d242,89218,joinville,SC,-26.270855620639093,-48.86166604614817,joinville,SC
554,bb7ad8a45c027be8ab075b8e465f8ca0,88056,floranopolis,SC,-27.42517433269942,-48.426350651572776,florianópolis,SC
555,8a207b6080964f3c1fc9d35bd6096ba4,15155,jaci,SP,-20.889600826708687,-49.57165655226015,jaci,SP
556,fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP,-22.828654864562257,-47.267296160568925,sumare,SP
557,bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR,-25.516321166801344,-49.12281815098963,sao jose dos pinhais,PR
558,3504c0cb71d7fa48d967e0e4c94d59d9,9350,maua,SP,-23.68011442853022,-46.4524537436668,maua,SP
559,164a5a8794e6d42e14f55e447b12a3bc,85980,guaira,PR,-24.085551215965108,-54.2456640799958,guaira,PR
560,de09d00cfc265b8804c7df34075a68fa,2118,sao paulo,SP,-23.51661167998731,-46.59476458159733,sao paulo,SP
561,638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP,-23.199958288100813,-45.90849172981701,sao jose dos campos,SP
562,2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,ES,-20.825998802613157,-41.13645175016037,cachoeiro de itapemirim,ES
563,fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP,-21.21594896945095,-47.59002511568736,serrana,SP
564,c3ee2331a724e6fc02c4b698b57a73f3,5108,sao paulo,SP,-23.50729011019097,-46.75750702914189,sao paulo,SP
565,e9874ae10b2d60d43917b6bbfa13a599,86604,rolandia,PR,-23.32035841509884,-51.38586195252106,rolandia,PR
566,df47da4ae86fa4db890d05aaf24e21d8,4360,sao paulo,SP,-23.643335839027035,-46.66315536095557,sao paulo,SP
567,ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ,-22.906489452680457,-43.60277467929481,rio de janeiro,RJ
568,e644cbadf7eeb30d0d29f335ce7d52ec,3029,sao paulo,SP,-23.528716250620374,-46.62026515958797,sao paulo,SP
569,2bdb95a56a36ebbc6640337ac5eac174,4054,sao paulo,SP,-23.615894933666112,-46.63983101249348,sao paulo,SP
570,34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG,-20.50410692238407,-43.858586415220174,congonhas,MG
571,324583d68897f5ddbaf38f6248322176,15046,sao jose do rio preto,SP,-20.77693393507797,-49.38713234157808,sao jose do rio preto,SP
572,96493fab2fbb13a14d0c0e8772eef5c3,5537,sao paulo,SP,-23.58374909221269,-46.73472062372479,sao paulo,SP
573,d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP,-23.13303983152522,-46.568457780599005,atibaia,SP
574,b5d034ac251546e25afe9067f05c1539,6852,itapecerica da serra,SP,-23.711999038621556,-46.85931236190325,itapecerica da serra,SP
575,8a1ff5c35f6595a73fef4c7b96e4908a,83091,sao  jose dos pinhais,PR,-25.62202018911059,-49.17068428539589,sao jose dos pinhais,PR
576,a150c540f572d0fb53992264bc5c10b5,18035,sorocaba,SP,-23.501058123111395,-47.46835501559965,sorocaba,SP
577,7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,SP,-23.279657630556585,-47.6618565754143,boituva,SP
578,b6e1504972665f739dec4facb9943775,13405,piracicaba,SP,-22.71683928585045,-47.65736585405934,piracicaba,SP
579,f76a3b1349b6df1ee875d1f3fa4340f0,3275,sao paulo,SP,-23.58620844962204,-46.53589144310119,sao paulo,SP
580,99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP,-20.53193450696372,-47.399446711253766,franca,SP
581,8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC,-28.03172040884407,-48.62388672140172,garopaba,SC
582,d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS,-30.03215040714993,-51.2325516998384,porto alegre,RS
583,ab75b89cc49c9ab3160d0c91565a442a,17604,tupa,SP,-21.942739057367696,-50.52301704823943,tupa,SP
584,08084d990eb3f53af056ccbc1730c8a7,3612,sao paulo,SP,-23.520506699694156,-46.53515188245142,sao paulo,SP
585,d85efbc8eff2b7adf524e2820569adc8,5268,sao paulo,SP,-23.4354855545329,-46.79097199417163,são paulo,SP
586,23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,SP,-21.858555070695942,-47.48403458197557,porto ferreira,SP
587,87d3c3aeb3ead335511b3ce315eb341e,3059,sao paulo,SP,-23.54279940605341,-46.595165217323526,sao paulo,SP
588,93b9a99027bd8bd6af682aff18dd19bf,7600,mairipora,SP,-23.323581622627877,-46.571516434161296,mairipora,SP
589,0bf0150d5b9d60d9cd2906003332f085,1547,sao paulo,SP,-23.58202355453289,-46.62322245045877,sao paulo,SP
590,7ecef8194babfec876ca720714327841,13041,campinas,SP,-22.917053295025724,-47.061757854838746,campinas,SP
591,87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP,-21.91315599927055,-49.90005861403283,guaimbe,SP
592,30829ded4523ab9224b93bc49a62c95f,95360,parai,RS,-28.599674794891307,-51.78893967854048,parai,RS
593,dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,SP,-21.78761366528708,-50.87213184519997,osvaldo cruz,SP
594,513a54369b6a8a6602fcb0e129c6d78d,9862,sao bernardo do campo,SP,-23.705450443973447,-46.58385800553772,sao bernardo do campo,SP
595,5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG,-21.799403368591747,-46.50732673145176,pocos de caldas,MG
596,d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ,-21.62189489518194,-42.10129524956613,aperibe,RJ
597,4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG,-20.146615317146374,-44.892591683425806,divinopolis,MG
598,e0487761face83d64fcada2408959a36,1021,sao paulo,SP,-23.54516769470249,-46.63224867958328,sao paulo,SP
599,9996ae921c50e8dff411ac69c0b4bb8b,17605,tupa,SP,-21.936588293449766,-50.52238400033537,tupa,SP
600,c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,-25.46921399278664,-49.29393514695028,curitiba,PR
601,c8cc60ffd415254af5d9b9f34f32c369,18053,sorocaba,SP,-23.498115496249092,-47.51679150000001,sorocaba,SP
602,1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC,-28.621531461000867,-49.023995719014565,jaguaruna,SC
603,5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,PR,-23.422194813273112,-51.43376667120238,arapongas,PR
604,e59e575a175fadcadf8479e191770425,26210,nova iguacu,RJ,-22.75604232652301,-43.45465536177899,nova iguaçu,RJ
605,2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP,-23.539824031911863,-46.434679443937874,sao paulo,SP
606,83d458c0d6d4f94295d63f091460bd60,29101,vila velha,SP,-20.33161263550869,-40.27958609200332,vila velha,ES
607,ef30892870c278497523264be1be2241,14801,araraquara,SP,-21.787360438801997,-48.19339828795659,araraquara,SP
608,d5b9a084373da994a6e37f732169a853,9182,santo andre,SP,-23.694369129061094,-46.53028316527214,santo andré,SP
609,e9c2dc0dd4ac38448289be644ac94f42,89210,joinville,SC,-26.332309917017685,-48.821610195394975,joinville,SC
610,fe87f472055fbcf1d7e691c00b1560dc,13085,campinas,SP,-22.792785003606685,-47.08550995989381,campinas,SP
611,5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ,-22.84727502827443,-43.27388796588767,rio de janeiro,RJ
612,f46490624488d3ff7ce78613913a7711,7194,guarulhos,SP,-23.444148887039063,-46.50655197737896,guarulhos,SP
613,4d0041cdbe51b4617d95c70b19decc74,36052,juiz de fora,MG,-21.74279595920133,-43.34733210115995,juiz de fora,MG
614,db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ,-22.900055909515867,-43.5630434682037,rio de janeiro,RJ
615,ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG,-20.28106922622964,-49.20926164154711,fronteira,MG
616,e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP,-21.46284342229134,-49.21918836311204,novo horizonte,SP
617,f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP,-23.821237436073822,-47.71739093523898,pilar do sul,SP
618,054694fa03fe82cec4b7551487331d74,15840,itajobi,SP,-21.311150026298016,-49.0511614229539,itajobi,SP
619,dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR,-23.437975269077903,-51.91385959802448,maringa,PR
620,376d67b61dce0c990155286e7ae486a4,4815,sao paulo,SP,-23.70689244546711,-46.69166124271453,sao paulo,SP
621,7994b065a7ffb14e71c6312cf87b9de2,29142,cariacica / es,ES,-20.360647716191004,-40.36954639525296,cariacica,ES
622,a9415cf907dfa12f9ed18693244f5329,36320,prados,MG,-21.09824838987834,-44.11780662646351,prados,MG
623,b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,SC,-27.59598577448037,-48.54618547457063,florianópolis,SC
624,7315baebc0572ff220d226283dc66728,13560,sao carlos,SP,-22.01139055955482,-47.886487092764376,sao carlos,SP
625,4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP,-23.9678895545329,-46.34412123980033,santos,SP
626,c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP,-23.464295023583936,-46.32874959104104,itaquaquecetuba,SP
627,38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE,-3.903995475046312,-40.74463854634254,mucambo,CE
628,160e4f13fd3a64b1b86807be88b5ffb0,83409,colombo,PR,-25.371132577664817,-49.18125077989034,colombo,PR
629,8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,rio claro,SP,-22.38438072912452,-47.586364840844695,rio claro,SP
630,391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP,-21.7664768468313,-48.83154737836604,ibitinga,SP
631,33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS,-29.159003201842477,-51.49977005197258,bento goncalves,RS
632,da03c298e3999e9d828591fc2179d109,4041,sao paulo,SP,-23.60143752899768,-46.644092916180966,sao paulo,SP
633,49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP,-23.014906457628143,-45.55074777537135,taubaté,SP
634,8a2d12a90e92f012ce5226fc6592b653,81210,curitiba,PR,-25.4439745033258,-49.32947681717858,curitiba,PR
635,52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR,-23.437975269077903,-51.91385959802448,maringa,PR
636,762ed976527cddf02787edba70fffa2a,86026,londrina,PR,-23.306545499567303,-51.15347141909516,londrina,PR
637,7994081388d55b9cf976c050653dd359,1244,sao paulo,SP,-23.54499336358131,-46.65968022344037,sao paulo,SP
638,585175ec331ea177fa47199e39a6170a,39400,montes claros,MG,-16.718833477927223,-43.8691627456287,montes claros,MG
639,e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR,-25.43585833749783,-49.22158276824976,curitiba,PR
640,e84ad2127668df3aafc6b73531a0beb8,4613,sao paulo,SP,-23.621229639188645,-46.66566413488948,são paulo,SP
641,1a6245add4353f18ed55138808906979,9694,sao bernardo do campo,SP,-23.67148457186524,-46.580934667739065,sao bernardo do campo,SP
642,e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP,-24.011288218359883,-46.41873374429398,praia grande,SP
643,6b90f847357d8981edd79a1eb1bf0acb,7152,guarulhos,SP,-23.40802531933689,-46.47133305879546,guarulhos,SP
644,48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS,-29.915258224808355,-51.18616902904408,canoas,RS
645,73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR,-25.397971942264448,-49.24103753690352,curitiba,PR
646,f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG,-20.721937677884224,-42.86601159708953,vicosa,MG
647,252e76235acb79183cfca6e34f13337d,13090,campinas,SP,-22.88857483236194,-47.04416083236194,campinas,SP
648,7c5b05cbdb5542049f38d90d7815b97d,5201,sao paulo,SP,-23.512398244791992,-46.4077896135092,são paulo,SP
649,db4350fd57ae30082dec7acbaacc17f9,3126,sao paulo,SP,-23.58067325143878,-46.591568341608856,sao paulo,SP
650,845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ,-22.86881073397188,-43.2496625858511,rio de janeiro,RJ
651,712efd3b68f9686dc856b84abd0f21ae,82130,curitiba,PR,-25.38337265556421,-49.27019338449105,curitiba,PR
652,3364a91ec4d56c98e44174de954b94f6,76804,porto velho,RO,-8.758144193086961,-63.8879729934964,porto velho,RO
653,b00af24704019bd2e1b335e70ad11f7c,40130,salvador,BA,-12.999676661953911,-38.52950608006811,salvador,BA
654,4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP,-21.592175195884263,-46.89389599036144,são josé do rio pardo,SP
655,0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG,-19.95991559942468,-44.03863273842622,contagem,MG
656,d1a1b40ec554c593a1a99366746289dd,85501,pato branco,PR,-26.23309163375265,-52.67355012674504,pato branco,PR
657,55a5b51f93f2b70ea513f5a047b0262a,36301,sao joao del rei,MG,-21.12573618818162,-44.255521629061086,sao joao del rei,MG
658,6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP,-21.1894024299152,-47.79295570344507,ribeirao preto,SP
659,8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP,-22.133927157857254,-51.36875322173029,presidente prudente,SP
660,da3fede3469bf49b7293ce3fc45b294d,8743,mogi das cruzes,SP,-23.554576919483395,-46.2109027377433,mogi das cruzes,SP
661,c092292535a57dacd95a8765f5518f87,26600,paracambi,RJ,-22.609707785965465,-43.7136934532079,paracambi,RJ
662,20a8b0dc55da94fe74d112082427c84f,13312,itu,SP,-23.25718023729017,-47.35604676504709,itu,SP
663,bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP,-22.596440207291085,-46.71196868822353,serra negra,SP
664,fadb07c842a2aef5d5a676b85f220e71,15052,sao jose do rio preto,SP,-20.762044138028838,-49.36125669828399,sao jose do rio preto,SP
665,6b15924333bd1a741595fe981ea04822,9541,sao caetano do sul,SP,-23.62105546378897,-46.56510050291419,sao caetano do sul,SP
666,1c83418358f249c9d6affa52d579db0e,1420,sao paulo,SP,-23.56851813765943,-46.65191532569683,sao paulo,SP
667,04e38a233f726ef161074ab1c9b0399a,1239,sao paulo,SP,-23.548781693029053,-46.65745981155857,sao paulo,SP
668,1b4b28463457a256e9a784ebe2a8f630,13418,piracicaba,SP,-22.72880404359728,-47.63173831975289,piracicaba,SP
669,db7ed69a53aa9fb1c01930ba54a88bbe,13820,jaguariuna,SP,-22.689712550377955,-46.98249303136359,jaguariuna,SP
670,f664f98bfda2eaf266a23ff144e7a872,4001,sao paulo,SP,-23.57230126005544,-46.65200020136758,sao paulo,SP
671,7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP,-22.33137826421038,-49.096775499711526,bauru,SP
672,a369d693961cb93b61ca2cc518872a85,15081,sao jose do rio preto,SP,-20.84380119949777,-49.36891118527178,são josé do rio preto,SP
